Orderdetails_id,Order_id,Pizza_id,Quantity
37600,3552,153,5
37601,3552,265,5
37602,3552,648,4
37603,3552,695,1
37604,3552,644,5
37605,3553,7,4
37606,3553,661,3
37607,3553,129,4
37608,3553,235,2
37609,3553,423,5
37610,3553,6,5
37611,3553,223,3
37612,3554,702,2
37613,3554,62,2
37614,3554,24,3
37615,3554,698,1
37616,3554,722,5
37617,3554,152,2
37618,3554,514,2
37619,3554,350,4
37620,3554,81,3
37621,3554,466,1
37622,3554,389,4
37623,3554,407,5
37624,3554,375,1
37625,3555,709,4
37626,3555,291,4
37627,3555,413,2
37628,3555,514,5
37629,3555,250,4
37630,3555,600,1
37631,3555,145,5
37632,3556,432,5
37633,3556,433,4
37634,3556,194,4
37635,3556,681,3
37636,3556,415,4
37637,3557,671,3
37638,3557,127,5
37639,3558,497,3
37640,3558,503,1
37641,3558,614,4
37642,3558,258,2
37643,3558,276,1
37644,3558,106,5
37645,3558,348,2
37646,3558,263,4
37647,3558,295,5
37648,3558,140,5
37649,3558,524,1
37650,3558,353,3
37651,3558,434,4
37652,3558,23,4
37653,3558,242,5
37654,3558,546,2
37655,3558,576,4
37656,3558,138,5
37657,3559,161,1
37658,3559,80,4
37659,3559,264,1
37660,3559,236,4
37661,3559,601,5
37662,3560,351,4
37663,3560,711,3
37664,3560,189,4
37665,3560,638,4
37666,3560,178,4
37667,3560,594,3
37668,3561,666,3
37669,3561,58,3
37670,3561,126,2
37671,3561,646,3
37672,3561,458,3
37673,3561,727,4
37674,3561,418,4
37675,3561,247,3
37676,3561,402,1
37677,3561,291,2
37678,3561,547,4
37679,3561,253,5
37680,3561,508,5
37681,3561,123,5
37682,3561,549,5
37683,3561,420,1
37684,3562,33,3
37685,3562,682,2
37686,3562,463,3
37687,3562,206,2
37688,3562,502,4
37689,3562,421,1
37690,3562,659,3
37691,3562,506,5
37692,3562,399,3
37693,3562,349,4
37694,3562,262,5
37695,3562,407,5
37696,3562,565,5
37697,3562,212,4
37698,3562,647,4
37699,3562,690,2
37700,3562,109,5
37701,3562,643,2
37702,3562,45,2
37703,3563,420,4
37704,3563,451,3
37705,3563,100,3
37706,3563,639,2
37707,3563,223,2
37708,3563,285,1
37709,3563,429,4
37710,3563,91,5
37711,3563,654,2
37712,3564,607,1
37713,3564,132,4
37714,3564,30,2
37715,3564,72,1
37716,3564,89,4
37717,3564,555,5
37718,3564,547,2
37719,3564,603,5
37720,3564,579,5
37721,3564,445,1
37722,3564,353,3
37723,3564,401,3
37724,3564,59,3
37725,3564,366,5
37726,3564,534,4
37727,3564,282,1
37728,3564,435,2
37729,3565,16,5
37730,3565,339,4
37731,3565,600,1
37732,3565,251,4
37733,3565,390,4
37734,3565,498,1
37735,3565,395,3
37736,3565,121,4
37737,3565,37,4
37738,3565,729,2
37739,3565,607,2
37740,3565,337,5
37741,3565,452,4
37742,3566,62,3
37743,3566,319,5
37744,3566,144,3
37745,3566,355,4
37746,3566,725,5
37747,3566,160,1
37748,3566,687,1
37749,3566,255,5
37750,3566,123,3
37751,3567,586,3
37752,3567,411,3
37753,3567,346,3
37754,3567,407,1
37755,3567,217,1
37756,3567,375,5
37757,3567,21,3
37758,3567,698,4
37759,3567,307,3
37760,3567,220,5
37761,3567,343,5
37762,3567,728,3
37763,3567,567,3
37764,3567,38,5
37765,3567,130,5
37766,3567,58,2
37767,3567,125,1
37768,3568,369,3
37769,3568,380,4
37770,3568,569,4
37771,3568,710,5
37772,3568,77,3
37773,3568,517,2
37774,3569,350,4
37775,3569,159,4
37776,3569,491,3
37777,3569,551,2
37778,3570,399,5
37779,3570,732,5
37780,3571,260,1
37781,3571,82,1
37782,3571,713,1
37783,3571,62,2
37784,3571,457,2
37785,3571,376,1
37786,3571,610,4
37787,3572,616,2
37788,3572,26,2
37789,3572,354,4
37790,3572,387,2
37791,3572,168,2
37792,3572,116,2
37793,3572,622,1
37794,3572,528,2
37795,3572,608,5
37796,3572,40,3
37797,3572,640,3
37798,3572,515,5
37799,3572,63,1
37800,3572,416,1
37801,3572,472,3
37802,3572,480,2
37803,3572,615,5
37804,3573,592,2
37805,3573,507,3
37806,3573,656,5
37807,3573,429,2
37808,3573,537,4
37809,3573,17,1
37810,3573,251,1
37811,3573,496,2
37812,3573,659,2
37813,3573,695,1
37814,3573,407,2
37815,3573,212,1
37816,3573,514,2
37817,3573,133,4
37818,3573,405,2
37819,3573,728,1
37820,3573,686,1
37821,3573,141,1
37822,3573,91,1
37823,3574,265,3
37824,3574,251,3
37825,3574,559,1
37826,3574,164,2
37827,3574,203,1
37828,3574,28,5
37829,3574,686,3
37830,3574,606,2
37831,3574,494,1
37832,3574,489,5
37833,3574,127,2
37834,3574,248,5
37835,3574,496,2
37836,3575,347,3
37837,3575,456,5
37838,3575,391,4
37839,3575,186,5
37840,3575,192,3
37841,3575,24,1
37842,3575,250,4
37843,3575,174,5
37844,3575,128,5
37845,3575,258,1
37846,3575,198,2
37847,3575,644,2
37848,3575,474,4
37849,3575,335,5
37850,3575,676,1
37851,3575,306,4
37852,3575,495,1
37853,3576,143,2
37854,3576,719,1
37855,3576,643,3
37856,3576,34,3
37857,3576,659,5
37858,3577,180,3
37859,3577,328,3
37860,3577,575,3
37861,3577,721,2
37862,3577,559,5
37863,3577,189,2
37864,3577,270,4
37865,3578,462,3
37866,3578,484,4
37867,3578,348,5
37868,3578,651,1
37869,3578,582,3
37870,3578,66,3
37871,3578,140,5
37872,3578,78,4
37873,3578,138,1
37874,3578,13,4
37875,3578,516,5
37876,3578,207,4
37877,3578,566,4
37878,3579,162,3
37879,3580,710,5
37880,3580,191,3
37881,3580,10,5
37882,3580,18,5
37883,3580,320,1
37884,3580,695,4
37885,3580,97,2
37886,3580,214,4
37887,3580,170,1
37888,3580,112,4
37889,3580,690,2
37890,3580,622,5
37891,3580,82,3
37892,3580,478,1
37893,3580,150,3
37894,3580,604,2
37895,3580,416,3
37896,3580,681,2
37897,3580,128,4
37898,3581,575,4
37899,3581,631,1
37900,3582,625,1
37901,3582,592,4
37902,3582,338,3
37903,3582,214,2
37904,3582,689,1
37905,3582,402,5
37906,3582,436,2
37907,3582,399,2
37908,3582,199,2
37909,3582,604,2
37910,3582,192,3
37911,3582,498,2
37912,3582,361,1
37913,3582,61,1
37914,3582,10,4
37915,3582,461,2
37916,3582,417,5
37917,3582,554,2
37918,3583,283,3
37919,3583,293,4
37920,3583,697,5
37921,3583,495,4
37922,3583,405,3
37923,3583,422,2
37924,3583,205,4
37925,3583,650,4
37926,3583,670,3
37927,3583,582,2
37928,3583,516,5
37929,3583,460,4
37930,3583,596,1
37931,3583,79,3
37932,3584,228,4
37933,3584,62,1
37934,3584,264,4
37935,3584,602,4
37936,3584,649,1
37937,3584,355,4
37938,3584,717,2
37939,3584,448,5
37940,3584,159,4
37941,3584,257,2
37942,3584,430,4
37943,3584,315,4
37944,3585,707,5
37945,3585,99,3
37946,3585,623,4
37947,3585,593,5
37948,3585,198,2
37949,3585,659,4
37950,3585,244,5
37951,3585,560,5
37952,3585,729,3
37953,3585,116,4
37954,3585,14,5
37955,3585,458,5
37956,3585,349,2
37957,3585,431,3
37958,3585,20,4
37959,3585,280,5
37960,3585,311,2
37961,3585,485,1
37962,3586,448,2
37963,3586,616,5
37964,3586,168,4
37965,3587,538,2
37966,3587,44,1
37967,3587,423,4
37968,3587,100,5
37969,3587,63,1
37970,3587,597,2
37971,3587,420,2
37972,3588,111,5
37973,3588,98,4
37974,3588,427,3
37975,3588,723,2
37976,3588,678,2
37977,3588,528,1
37978,3588,665,1
37979,3588,442,3
37980,3588,310,4
37981,3589,223,1
37982,3589,474,4
37983,3589,588,2
37984,3589,664,4
37985,3589,343,2
37986,3589,203,3
37987,3590,612,3
37988,3590,274,3
37989,3590,572,3
37990,3590,510,3
37991,3591,282,2
37992,3592,44,3
37993,3592,63,2
37994,3592,289,2
37995,3592,623,4
37996,3592,238,2
37997,3592,79,4
37998,3592,163,1
37999,3592,299,2
38000,3592,138,1
38001,3593,71,1
38002,3593,516,1
38003,3593,450,5
38004,3593,287,3
38005,3593,673,3
38006,3593,520,5
38007,3593,507,2
38008,3593,567,2
38009,3593,568,1
38010,3593,543,4
38011,3593,74,5
38012,3593,249,2
38013,3593,566,3
38014,3593,571,5
38015,3593,522,2
38016,3593,704,5
38017,3594,540,2
38018,3594,173,5
38019,3594,300,2
38020,3594,326,1
38021,3594,572,2
38022,3594,202,2
38023,3594,411,5
38024,3594,16,2
38025,3594,421,3
38026,3594,526,3
38027,3594,279,1
38028,3594,301,4
38029,3594,671,1
38030,3594,722,5
38031,3594,625,3
38032,3594,681,3
38033,3595,266,1
38034,3595,209,5
38035,3595,326,4
38036,3595,530,1
38037,3595,154,3
38038,3596,646,5
38039,3596,35,4
38040,3596,313,4
38041,3596,661,1
38042,3596,553,3
38043,3597,648,5
38044,3597,429,2
38045,3597,706,5
38046,3597,452,1
38047,3597,730,2
38048,3597,247,2
38049,3597,695,4
38050,3597,546,2
38051,3597,133,3
38052,3597,612,3
38053,3597,685,3
38054,3597,354,4
38055,3598,52,4
38056,3598,217,5
38057,3598,63,5
38058,3598,562,4
38059,3598,333,5
38060,3598,363,5
38061,3598,603,4
38062,3598,89,4
38063,3599,289,5
38064,3599,349,1
38065,3599,647,5
38066,3599,218,2
38067,3599,555,3
38068,3599,177,4
38069,3599,703,5
38070,3599,647,3
38071,3599,377,3
38072,3599,397,1
38073,3599,357,2
38074,3599,533,5
38075,3599,579,4
38076,3599,244,5
38077,3599,548,1
38078,3600,121,2
38079,3600,177,1
38080,3600,696,2
38081,3600,689,5
38082,3600,266,4
38083,3600,705,4
38084,3600,39,5
38085,3600,37,3
38086,3600,347,3
38087,3600,282,2
38088,3601,507,5
38089,3601,648,2
38090,3602,483,1
38091,3602,270,4
38092,3602,520,2
38093,3602,272,4
38094,3602,623,1
38095,3603,707,4
38096,3603,139,5
38097,3603,70,4
38098,3604,99,3
38099,3604,700,5
38100,3604,266,5
38101,3604,616,1
38102,3604,603,3
38103,3604,361,4
38104,3604,75,2
38105,3604,439,5
38106,3605,532,5
38107,3605,47,4
38108,3605,302,5
38109,3605,675,5
38110,3606,703,3
38111,3606,678,3
38112,3606,531,1
38113,3606,620,5
38114,3606,728,3
38115,3606,129,2
38116,3606,295,2
38117,3606,493,5
38118,3606,633,5
38119,3606,308,4
38120,3606,82,1
38121,3606,311,2
38122,3606,409,5
38123,3607,264,2
38124,3607,668,2
38125,3608,660,1
38126,3608,59,3
38127,3608,66,5
38128,3608,555,1
38129,3608,544,2
38130,3608,373,5
38131,3608,698,1
38132,3609,343,3
38133,3610,676,4
38134,3610,428,5
38135,3610,687,2
38136,3610,387,3
38137,3610,563,2
38138,3610,160,5
38139,3610,432,2
38140,3610,638,4
38141,3610,384,1
38142,3610,351,1
38143,3610,12,3
38144,3610,454,3
38145,3610,716,4
38146,3610,249,3
38147,3610,269,4
38148,3610,265,5
38149,3610,50,2
38150,3611,429,3
38151,3611,351,5
38152,3611,40,5
38153,3611,245,4
38154,3611,607,5
38155,3611,621,2
38156,3612,180,4
38157,3612,637,5
38158,3612,274,1
38159,3612,238,5
38160,3612,439,2
38161,3612,259,3
38162,3612,575,5
38163,3612,722,1
38164,3612,613,1
38165,3612,53,5
38166,3613,227,5
38167,3613,684,2
38168,3613,554,1
38169,3613,386,4
38170,3613,161,4
38171,3613,91,5
38172,3613,449,3
38173,3613,611,4
38174,3613,12,3
38175,3613,690,1
38176,3613,45,5
38177,3613,490,5
38178,3613,609,4
38179,3613,166,4
38180,3613,673,3
38181,3614,656,2
38182,3614,573,4
38183,3614,158,2
38184,3615,419,5
38185,3615,300,2
38186,3615,57,3
38187,3615,304,1
38188,3615,94,1
38189,3615,392,3
38190,3615,141,1
38191,3615,104,1
38192,3616,566,1
38193,3616,468,2
38194,3616,701,4
38195,3617,436,4
38196,3617,569,4
38197,3617,415,3
38198,3617,475,5
38199,3617,271,2
38200,3617,563,4
38201,3617,453,5
38202,3617,113,4
38203,3617,91,4
38204,3617,471,4
38205,3617,82,3
38206,3617,508,5
38207,3617,593,1
38208,3617,308,2
38209,3617,682,3
38210,3617,149,4
38211,3618,582,4
38212,3618,343,1
38213,3618,354,5
38214,3618,723,1
38215,3618,184,3
38216,3618,339,3
38217,3618,532,4
38218,3618,620,5
38219,3618,557,5
38220,3618,407,3
38221,3618,597,2
38222,3618,661,3
38223,3618,222,3
38224,3618,720,2
38225,3618,66,5
38226,3618,416,5
38227,3619,715,4
38228,3619,489,2
38229,3619,208,5
38230,3619,366,2
38231,3619,236,2
38232,3619,30,1
38233,3619,485,4
38234,3619,323,4
38235,3619,553,4
38236,3619,19,3
38237,3619,217,2
38238,3619,416,1
38239,3619,17,3
38240,3620,726,1
38241,3620,220,5
38242,3620,343,2
38243,3620,408,2
38244,3620,386,2
38245,3620,551,5
38246,3620,172,5
38247,3620,275,5
38248,3620,534,5
38249,3620,601,1
38250,3620,251,3
38251,3620,440,4
38252,3620,48,4
38253,3620,431,3
38254,3620,690,2
38255,3621,418,1
38256,3621,715,3
38257,3621,500,2
38258,3621,29,5
38259,3621,601,4
38260,3621,467,1
38261,3621,706,4
38262,3621,636,5
38263,3621,705,5
38264,3621,722,2
38265,3621,84,5
38266,3621,311,2
38267,3621,228,2
38268,3621,225,1
38269,3621,212,5
38270,3622,109,5
38271,3622,535,4
38272,3622,30,2
38273,3622,250,3
38274,3622,544,4
38275,3622,42,2
38276,3622,199,5
38277,3622,506,4
38278,3622,527,2
38279,3622,39,2
38280,3622,418,2
38281,3622,329,3
38282,3622,489,1
38283,3622,672,3
38284,3622,93,3
38285,3622,355,2
38286,3622,296,1
38287,3622,375,2
38288,3622,617,2
38289,3623,195,1
38290,3623,520,5
38291,3624,226,5
38292,3624,716,4
38293,3624,185,1
38294,3624,89,4
38295,3625,89,4
38296,3625,519,5
38297,3625,118,2
38298,3625,293,2
38299,3625,475,4
38300,3625,537,4
38301,3625,159,1
38302,3625,262,1
38303,3625,441,5
38304,3625,564,4
38305,3625,235,1
38306,3625,411,3
38307,3625,236,1
38308,3625,483,5
38309,3625,659,1
38310,3625,52,1
38311,3625,362,2
38312,3625,242,1
38313,3625,663,3
38314,3625,389,3
38315,3626,597,4
38316,3626,623,4
38317,3626,489,2
38318,3626,370,1
38319,3626,541,2
38320,3626,711,1
38321,3627,375,5
38322,3627,572,2
38323,3627,60,3
38324,3627,344,1
38325,3627,293,1
38326,3627,58,4
38327,3627,514,1
38328,3627,196,1
38329,3627,172,2
38330,3627,568,2
38331,3627,147,5
38332,3627,183,2
38333,3628,54,2
38334,3628,337,5
38335,3628,22,3
38336,3628,703,1
38337,3628,322,3
38338,3628,3,1
38339,3628,635,1
38340,3628,533,3
38341,3628,99,4
38342,3628,393,1
38343,3628,603,4
38344,3629,637,1
38345,3629,283,5
38346,3630,660,4
38347,3630,579,5
38348,3630,668,4
38349,3631,14,1
38350,3631,238,1
38351,3631,608,2
38352,3631,406,3
38353,3631,207,3
38354,3631,437,1
38355,3631,138,3
38356,3631,254,3
38357,3631,723,3
38358,3631,669,4
38359,3631,361,5
38360,3631,155,5
38361,3631,320,4
38362,3631,524,3
38363,3631,341,4
38364,3631,567,2
38365,3631,351,3
38366,3631,123,4
38367,3631,514,5
38368,3632,100,3
38369,3632,686,3
38370,3632,534,5
38371,3633,245,1
38372,3633,33,3
38373,3633,353,2
38374,3633,578,2
38375,3634,389,2
38376,3634,493,5
38377,3634,137,1
38378,3634,229,1
38379,3634,355,3
38380,3634,11,5
38381,3634,9,5
38382,3634,210,4
38383,3634,669,2
38384,3634,434,5
38385,3634,654,2
38386,3634,365,4
38387,3634,421,4
38388,3634,582,3
38389,3634,181,4
38390,3634,141,5
38391,3635,506,5
38392,3635,678,3
38393,3635,336,1
38394,3635,417,4
38395,3635,638,3
38396,3635,222,1
38397,3635,454,4
38398,3635,661,4
38399,3635,499,2
38400,3635,181,2
38401,3635,714,2
38402,3635,202,3
38403,3635,323,2
38404,3636,222,3
38405,3636,261,3
38406,3636,510,4
38407,3636,627,5
38408,3636,119,5
38409,3636,587,3
38410,3636,39,5
38411,3636,599,4
38412,3637,525,3
38413,3637,203,1
38414,3637,11,2
38415,3637,708,1
38416,3637,14,1
38417,3637,512,3
38418,3637,100,1
38419,3637,356,4
38420,3637,536,5
38421,3637,423,5
38422,3637,381,3
38423,3637,434,4
38424,3637,208,5
38425,3637,560,5
38426,3637,52,5
38427,3637,237,2
38428,3637,275,3
38429,3637,10,5
38430,3637,520,4
38431,3637,72,3
38432,3638,12,5
38433,3638,350,5
38434,3638,252,1
38435,3638,56,1
38436,3638,634,3
38437,3638,131,2
38438,3638,224,4
38439,3638,597,2
38440,3638,711,4
38441,3638,332,2
38442,3638,532,2
38443,3638,512,1
38444,3639,313,5
38445,3639,32,4
38446,3639,336,4
38447,3639,324,1
38448,3640,173,2
38449,3640,430,4
38450,3640,401,4
38451,3640,496,3
38452,3640,715,3
38453,3640,690,4
38454,3640,82,4
38455,3640,417,4
38456,3640,233,1
38457,3640,547,5
38458,3640,490,2
38459,3640,215,4
38460,3640,352,5
38461,3640,285,3
38462,3640,678,3
38463,3641,526,4
38464,3641,482,1
38465,3641,132,5
38466,3641,438,5
38467,3641,373,5
38468,3641,683,2
38469,3641,173,4
38470,3641,647,2
38471,3641,669,2
38472,3641,673,1
38473,3641,95,4
38474,3641,212,5
38475,3641,449,1
38476,3641,649,1
38477,3641,730,4
38478,3642,35,5
38479,3642,119,3
38480,3642,277,4
38481,3642,617,4
38482,3642,671,2
38483,3642,566,1
38484,3642,326,1
38485,3642,450,3
38486,3642,533,4
38487,3642,168,1
38488,3642,574,1
38489,3642,55,3
38490,3642,519,2
38491,3642,83,1
38492,3642,125,4
38493,3642,461,1
38494,3642,494,5
38495,3642,167,2
38496,3642,464,1
38497,3643,537,3
38498,3643,570,2
38499,3643,107,1
38500,3643,610,5
38501,3643,285,2
38502,3643,379,2
38503,3643,393,5
38504,3643,696,1
38505,3643,129,5
38506,3643,467,1
38507,3644,727,4
38508,3644,382,4
38509,3644,731,5
38510,3644,568,5
38511,3644,358,4
38512,3644,371,5
38513,3644,300,1
38514,3644,90,4
38515,3644,636,4
38516,3644,383,2
38517,3644,511,4
38518,3644,544,4
38519,3644,504,3
38520,3644,467,2
38521,3645,562,3
38522,3645,251,3
38523,3645,114,1
38524,3645,390,2
38525,3645,110,4
38526,3646,276,2
38527,3646,29,2
38528,3646,245,4
38529,3646,214,4
38530,3646,604,3
38531,3646,388,4
38532,3646,328,2
38533,3646,572,5
38534,3646,538,1
38535,3646,377,2
38536,3646,569,4
38537,3646,559,3
38538,3646,174,5
38539,3646,327,3
38540,3646,248,4
38541,3646,619,1
38542,3646,351,5
38543,3646,235,1
38544,3646,722,1
38545,3646,100,2
38546,3647,147,1
38547,3647,173,3
38548,3647,502,2
38549,3647,173,2
38550,3647,727,4
38551,3647,432,2
38552,3647,227,5
38553,3647,439,4
38554,3647,184,3
38555,3647,275,1
38556,3647,637,2
38557,3647,167,2
38558,3647,442,3
38559,3647,391,1
38560,3647,247,1
38561,3647,232,1
38562,3647,627,1
38563,3647,715,3
38564,3647,697,3
38565,3648,332,4
38566,3648,284,1
38567,3648,396,5
38568,3648,233,5
38569,3648,447,4
38570,3648,299,3
38571,3648,173,5
38572,3648,720,3
38573,3648,652,1
38574,3648,468,5
38575,3649,607,5
38576,3649,573,1
38577,3649,367,4
38578,3649,15,2
38579,3649,486,5
38580,3649,531,4
38581,3649,498,5
38582,3649,534,5
38583,3649,476,1
38584,3649,135,1
38585,3649,22,3
38586,3649,542,3
38587,3649,197,2
38588,3649,120,4
38589,3649,569,2
38590,3649,363,4
38591,3649,137,5
38592,3650,690,4
38593,3650,666,2
38594,3650,212,1
38595,3650,604,5
38596,3650,697,2
38597,3650,503,2
38598,3651,151,5
38599,3651,368,4
38600,3651,259,5
38601,3651,273,2
38602,3651,397,1
38603,3651,27,2
38604,3651,86,2
38605,3651,495,2
38606,3651,41,5
38607,3651,616,5
38608,3651,309,1
38609,3651,355,2
38610,3651,500,4
38611,3651,362,1
38612,3651,276,2
38613,3651,375,1
38614,3651,624,5
38615,3651,247,5
38616,3651,411,1
38617,3651,146,1
38618,3652,240,4
38619,3652,498,5
38620,3652,663,2
38621,3652,318,5
38622,3652,88,2
38623,3652,450,5
38624,3652,54,4
38625,3652,528,3
38626,3652,345,5
38627,3652,617,1
38628,3652,434,1
38629,3653,46,2
38630,3653,441,4
38631,3653,628,2
38632,3653,563,3
38633,3653,206,1
38634,3653,342,2
38635,3653,538,4
38636,3653,38,2
38637,3653,593,2
38638,3653,444,1
38639,3653,186,1
38640,3653,609,4
38641,3653,696,5
38642,3653,697,4
38643,3653,464,5
38644,3653,290,5
38645,3653,86,2
38646,3653,16,3
38647,3653,507,3
38648,3653,424,1
38649,3654,395,1
38650,3654,340,5
38651,3654,88,3
38652,3654,546,2
38653,3654,469,5
38654,3654,317,3
38655,3654,525,3
38656,3654,710,3
38657,3655,692,5
38658,3655,432,1
38659,3655,547,2
38660,3655,485,3
38661,3656,281,4
38662,3656,588,3
38663,3656,711,1
38664,3656,87,5
38665,3656,498,5
38666,3656,676,5
38667,3657,523,3
38668,3657,548,3
38669,3657,656,2
38670,3657,655,1
38671,3657,387,3
38672,3658,386,4
38673,3658,143,3
38674,3658,114,2
38675,3658,24,2
38676,3658,258,3
38677,3658,360,2
38678,3659,164,3
38679,3659,81,1
38680,3659,366,4
38681,3659,269,4
38682,3659,46,5
38683,3659,374,3
38684,3659,531,3
38685,3659,648,4
38686,3659,89,2
38687,3659,466,1
38688,3659,46,1
38689,3659,482,5
38690,3659,359,4
38691,3659,428,2
38692,3660,274,1
38693,3660,368,3
38694,3660,389,3
38695,3660,563,1
38696,3660,709,2
38697,3660,208,4
38698,3660,17,2
38699,3660,72,2
38700,3660,234,1
38701,3660,547,3
38702,3660,536,4
38703,3661,145,3
38704,3661,148,3
38705,3661,141,4
38706,3661,490,3
38707,3661,493,3
38708,3661,679,4
38709,3661,29,1
38710,3661,49,5
38711,3661,192,4
38712,3661,25,5
38713,3661,61,5
38714,3661,721,5
38715,3661,486,1
38716,3661,545,1
38717,3661,697,2
38718,3661,33,5
38719,3661,663,5
38720,3661,502,3
38721,3661,467,1
38722,3661,617,2
38723,3662,11,5
38724,3662,78,5
38725,3662,354,3
38726,3662,716,1
38727,3662,429,2
38728,3662,578,4
38729,3663,586,2
38730,3663,597,5
38731,3663,677,2
38732,3663,474,2
38733,3663,186,1
38734,3663,267,2
38735,3663,458,3
38736,3663,13,5
38737,3663,626,3
38738,3663,151,3
38739,3663,112,4
38740,3664,96,3
38741,3664,493,1
38742,3664,104,5
38743,3664,620,2
38744,3664,349,3
38745,3664,428,4
38746,3664,378,5
38747,3664,596,5
38748,3664,604,3
38749,3664,336,2
38750,3664,678,1
38751,3665,193,5
38752,3665,601,5
38753,3665,344,3
38754,3665,567,2
38755,3665,140,5
38756,3665,344,4
38757,3666,462,4
38758,3666,717,3
38759,3666,337,1
38760,3666,49,4
38761,3666,361,2
38762,3666,598,2
38763,3666,52,5
38764,3666,201,5
38765,3666,595,4
38766,3667,39,3
38767,3667,675,4
38768,3667,123,4
38769,3667,506,1
38770,3667,355,4
38771,3667,254,2
38772,3667,395,3
38773,3667,446,4
38774,3668,241,2
38775,3668,249,2
38776,3668,93,3
38777,3668,561,4
38778,3668,27,1
38779,3668,177,5
38780,3668,136,5
38781,3668,32,4
38782,3668,287,4
38783,3668,185,1
38784,3668,382,1
38785,3668,434,5
38786,3668,328,1
38787,3668,509,5
38788,3668,383,4
38789,3668,423,1
38790,3668,305,5
38791,3668,59,2
38792,3668,508,3
38793,3668,202,5
38794,3669,513,3
38795,3669,437,5
38796,3669,234,3
38797,3669,542,5
38798,3669,358,4
38799,3669,398,5
38800,3669,47,2
38801,3669,138,1
38802,3669,516,5
38803,3669,378,5
38804,3669,51,3
38805,3669,482,5
38806,3669,596,1
38807,3669,107,2
38808,3669,654,5
38809,3669,299,5
38810,3669,680,4
38811,3669,602,3
38812,3670,344,4
38813,3670,214,5
38814,3670,496,5
38815,3670,143,4
38816,3670,87,4
38817,3670,28,3
38818,3670,304,1
38819,3670,331,3
38820,3670,331,4
38821,3670,504,2
38822,3670,236,3
38823,3670,488,2
38824,3671,14,2
38825,3671,161,5
38826,3671,620,4
38827,3671,93,1
38828,3671,135,4
38829,3671,673,1
38830,3671,435,1
38831,3671,387,3
38832,3671,220,2
38833,3672,295,1
38834,3672,270,1
38835,3672,633,1
38836,3672,656,4
38837,3672,296,2
38838,3672,324,3
38839,3672,198,3
38840,3672,499,4
38841,3672,166,4
38842,3672,639,4
38843,3672,636,5
38844,3672,478,2
38845,3672,554,2
38846,3672,414,5
38847,3672,174,5
38848,3673,433,5
38849,3674,498,4
38850,3674,680,1
38851,3674,440,1
38852,3674,498,5
38853,3674,541,3
38854,3674,536,3
38855,3674,275,4
38856,3674,516,3
38857,3674,46,3
38858,3674,201,1
38859,3674,280,3
38860,3674,354,2
38861,3674,499,5
38862,3674,121,1
38863,3674,114,5
38864,3674,730,4
38865,3674,512,3
38866,3674,338,4
38867,3675,672,3
38868,3675,475,1
38869,3675,423,1
38870,3676,151,3
38871,3676,619,2
38872,3676,323,1
38873,3676,97,3
38874,3676,584,1
38875,3676,666,3
38876,3676,143,1
38877,3677,228,4
38878,3677,9,5
38879,3677,59,2
38880,3677,336,4
38881,3677,213,3
38882,3677,37,1
38883,3677,410,1
38884,3677,207,1
38885,3677,587,3
38886,3677,453,4
38887,3677,575,1
38888,3677,535,1
38889,3677,637,5
38890,3677,55,5
38891,3677,454,5
38892,3677,394,5
38893,3677,24,4
38894,3677,217,2
38895,3677,455,3
38896,3677,728,5
38897,3678,443,2
38898,3678,340,4
38899,3678,554,3
38900,3678,152,1
38901,3678,614,5
38902,3678,114,2
38903,3678,392,2
38904,3678,713,3
38905,3678,79,4
38906,3679,71,1
38907,3679,410,5
38908,3679,549,3
38909,3679,13,5
38910,3679,276,2
38911,3679,419,5
38912,3680,41,2
38913,3680,414,5
38914,3680,708,1
38915,3680,4,3
38916,3680,55,4
38917,3680,487,2
38918,3680,345,4
38919,3680,409,2
38920,3681,307,3
38921,3681,236,3
38922,3681,354,5
38923,3681,505,1
38924,3681,297,2
38925,3681,225,3
38926,3681,623,5
38927,3681,216,2
38928,3681,616,5
38929,3681,215,2
38930,3681,593,3
38931,3681,160,4
38932,3681,172,2
38933,3682,126,5
38934,3682,571,1
38935,3682,470,5
38936,3682,650,2
38937,3682,22,4
38938,3682,148,2
38939,3682,138,1
38940,3682,533,2
38941,3682,169,2
38942,3682,289,2
38943,3682,721,2
38944,3682,708,3
38945,3682,671,4
38946,3682,84,1
38947,3682,191,5
38948,3682,27,2
38949,3682,219,5
38950,3682,95,5
38951,3682,154,5
38952,3683,408,1
38953,3683,622,3
38954,3683,687,2
38955,3684,364,5
38956,3684,529,2
38957,3684,676,4
38958,3684,228,4
38959,3684,668,1
38960,3684,544,5
38961,3684,8,1
38962,3684,413,2
38963,3684,272,4
38964,3684,380,5
38965,3684,310,3
38966,3684,661,5
38967,3684,602,1
38968,3684,626,5
38969,3684,246,3
38970,3684,486,3
38971,3685,425,4
38972,3685,247,3
38973,3685,85,5
38974,3685,293,2
38975,3685,89,5
38976,3685,463,5
38977,3685,267,2
38978,3685,44,3
38979,3685,675,3
38980,3685,409,1
38981,3685,297,1
38982,3685,129,5
38983,3686,506,3
38984,3686,344,1
38985,3686,479,5
38986,3686,387,1
38987,3686,194,3
38988,3686,273,1
38989,3686,667,3
38990,3686,180,1
38991,3687,219,4
38992,3687,197,3
38993,3687,509,3
38994,3687,224,4
38995,3687,3,3
38996,3687,651,4
